pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_11826,prod,1.2281351381690053,3.184713336176548,2461.8156050874877,3362.3072494431685,1.5299743892270699,7372.021387661837,node_47,Pending,4,91848,RollingUpdate,Manual,390.23073854279346
pod_11827,kube-system,0.1975572791473556,0.512802343262587,1111.3093618661862,6024.232489294181,0.7231621562486192,1063.382641770977,node_8,Succeeded,4,35308,Recreate,Auto,669.0662762761347
pod_11828,prod,1.7812573694750031,0.6181316842835165,3073.0811908731775,8148.7681519967655,0.672861797775727,6914.412689955426,node_48,Pending,0,94760,Recreate,Auto,780.0002799505436
pod_11829,dev,1.9833571786742636,1.0873534165764038,3835.299806984661,4111.349228885423,1.5830788232024142,1890.6333186708225,node_13,Failed,5,2758,RollingUpdate,Auto,554.2866422432261
pod_11830,prod,1.7747107032727003,3.6457361048445227,1766.28330300467,4969.114585152038,2.1114822450338115,7520.495369926971,node_47,Succeeded,4,87976,Recreate,Manual,771.6577093712807
pod_11831,prod,1.1227643500415883,0.8757513872380687,1101.1200649175353,7362.14698595658,2.7381018667814954,3169.50034585883,node_25,Failed,4,77192,Recreate,Manual,82.12373684196028
pod_11832,dev,1.375980104060714,2.7259414539814357,192.06936682815405,7439.616640746551,1.7815760065158686,519.0492930435148,node_9,Succeeded,5,89895,RollingUpdate,Auto,372.6950004865055
pod_11833,prod,0.9134871204722509,1.505049633334374,2115.3098852210533,2846.522084215866,2.9409532572162207,5287.865162989766,node_12,Succeeded,5,48736,Recreate,Auto,872.5336365553371
pod_11834,prod,1.2499646501726174,2.2731415927949254,1033.8184497170132,7625.437459162222,0.8686891047013479,6876.277494071191,node_29,Succeeded,4,50971,Recreate,Manual,850.3016918782016
pod_11835,dev,0.41870475814071606,3.7607084611732273,1113.8359958442638,6161.3568088529755,0.40946432890942086,3671.775469608613,node_25,Succeeded,2,1366,RollingUpdate,Manual,645.2475199249292
pod_11836,dev,0.4796658734131798,0.5291447000183656,4087.6036460183295,5613.820959173486,0.10972197255815974,5252.461545454344,node_49,Succeeded,4,63673,RollingUpdate,Auto,403.483530514082
pod_11837,default,1.5695411688487793,2.780126075790545,1002.243539459767,1625.860591129849,2.46008752158969,4701.251328092355,node_0,Pending,8,97099,Recreate,Auto,834.4377882363099
pod_11838,default,0.87618434346916,3.3028137070008254,184.77004051152022,6357.070121039517,1.4820072408983358,5757.373487149345,node_0,Unknown,6,19864,Recreate,Auto,938.0220203041695
pod_11839,prod,1.9261972263913802,3.850976046624777,3420.440696368579,4595.28957521948,3.337094599646454,4489.35838960281,node_12,Succeeded,2,28091,RollingUpdate,Manual,174.0915244135598
pod_11840,kube-system,1.2607576705155288,0.6468461199677747,3037.895721000483,5786.3546423255175,3.8251201156470396,2242.8143112304297,node_28,Succeeded,4,97482,RollingUpdate,Auto,408.2934132201705
pod_11841,prod,0.7797370773855976,0.9787511955940876,3889.791129597273,7657.020972281977,1.9879637935395844,5754.739147918135,node_19,Unknown,6,52492,RollingUpdate,Manual,426.6490291418652
pod_11842,dev,1.6595943597810756,2.8499878892781254,2050.357444604818,4234.63580922865,2.664282998616403,3258.825071881274,node_31,Running,3,91962,Recreate,Auto,231.44937900154326
pod_11843,prod,1.6976663712407205,2.071793913518137,2246.8091854970185,3066.170286162279,2.0225323937733695,4712.050536460672,node_25,Succeeded,5,41095,Recreate,Auto,175.5089688523809
pod_11844,dev,1.4940920493773229,1.1523776989561183,3929.7917527433833,4835.181745796898,2.867278969478695,2459.7351857427,node_39,Succeeded,2,13753,RollingUpdate,Manual,768.1694508634645
pod_11845,kube-system,0.24400031460748436,1.4889414004540933,683.404985828623,3088.378785767811,2.634841334751263,7974.031788492227,node_17,Failed,9,17848,Recreate,Manual,584.2392833113328
pod_11846,prod,0.8560325303514238,1.6779883731345493,2226.259901632308,3921.175294288549,3.3025043070114033,1817.6940282875967,node_15,Running,1,35259,Recreate,Manual,942.1281831656951
pod_11847,dev,1.3293823515320364,3.101877843814062,3282.2008152131766,3967.469871044278,3.7629565495524786,4448.857251755743,node_35,Running,7,71976,RollingUpdate,Manual,438.0888635943092
pod_11848,dev,0.8988559825745602,1.7907789585470957,3158.8799130822295,671.5034567616418,1.5341099439009338,2789.6618736483415,node_44,Succeeded,6,82973,Recreate,Manual,31.37521715837066
pod_11849,kube-system,1.8168752365669685,2.260091764605888,798.9068151934486,864.4585641070173,3.8601318184345788,26.095494793731632,node_12,Unknown,7,32136,RollingUpdate,Manual,828.40910535401
pod_11850,prod,1.9037832047826884,2.683995768280253,1964.4808512831248,5950.860439726232,1.46564216196799,7072.7755160719225,node_4,Succeeded,9,91178,Recreate,Auto,878.7778084248673
pod_11851,kube-system,1.427363065590716,0.6205643526122845,2910.721380114488,575.6792680375673,1.6650679913572732,5649.897992943093,node_15,Pending,7,19322,Recreate,Manual,496.6171882069169
pod_11852,kube-system,0.9629362307386605,1.9560649580344414,2896.3303885113755,6441.314047817353,2.691833075501237,1265.7105084536252,node_8,Succeeded,5,69090,Recreate,Manual,86.07804435467182
pod_11853,default,1.2701535617812674,3.608676037843181,3080.0444417385825,978.3642660243978,3.40226559860806,2506.2228986245964,node_40,Succeeded,4,8535,RollingUpdate,Auto,393.88452083259097
pod_11854,prod,1.637451201903409,0.8294099513934579,2602.834818370441,6880.3146350299585,1.7835701848323802,4282.614670390389,node_2,Running,0,10139,Recreate,Auto,709.9041398648761
pod_11855,kube-system,0.1541639976357591,3.7380041115939564,2336.0713971085256,6061.388643883772,3.4766994364747834,5414.769753002687,node_47,Pending,1,36775,RollingUpdate,Manual,821.3899318083966
pod_11856,prod,1.792396986113379,3.349362218899893,3001.705104220309,4667.0915268291,2.350152874161371,1540.452011255873,node_23,Succeeded,4,71691,RollingUpdate,Manual,310.1460041909467
pod_11857,kube-system,0.30214593731470407,3.2198909315211965,3509.8710757577965,2839.547272429656,0.5099076072635866,7159.469796669641,node_46,Pending,8,36101,Recreate,Auto,858.2282372557095
pod_11858,prod,1.24122022295853,0.7804178549180298,3722.766741827163,7200.214104973917,1.0711675089885735,6887.376158965581,node_12,Succeeded,1,34579,Recreate,Auto,88.8217281736593
pod_11859,default,0.8780632884505454,1.206167963762336,270.84222323383267,5265.4180452465935,3.7381377822909525,80.11741882455772,node_28,Pending,3,82476,Recreate,Manual,313.315772369687
pod_11860,default,1.927484933266411,1.0771768819885548,921.5023534988105,5424.876057765902,3.620765156086335,7988.588830729155,node_0,Failed,3,65800,Recreate,Auto,922.5263440394758
pod_11861,kube-system,0.22436790049820424,2.6478406830303065,2208.0523030431013,2526.0580245070896,3.4251820811555285,5654.770569738644,node_17,Pending,5,42860,RollingUpdate,Manual,440.30776117261405
pod_11862,prod,1.2970511740437272,1.1502277880677605,3705.0897247533017,4714.168011671588,2.8298459934593914,6367.216802379629,node_28,Succeeded,3,27814,Recreate,Auto,254.81191844519634
pod_11863,default,1.5664829382799512,2.047409945274898,2608.5532489850934,2730.574255876527,2.8101832216680847,8034.481578165522,node_10,Unknown,9,82666,RollingUpdate,Auto,390.639292955005
pod_11864,dev,0.7169048682223156,0.6479129767496944,2634.849317293894,1029.8173696676126,1.3926603209918733,4744.808107060155,node_10,Failed,8,68221,Recreate,Manual,536.440785092435
pod_11865,prod,0.8051482345187394,1.6930046207834653,3866.9613815756256,2121.9220055141823,0.9697180079632481,5266.180462505973,node_13,Unknown,6,89262,Recreate,Auto,166.68780528998795
pod_11866,prod,1.0659741990725724,2.8006372210735218,700.9347634634436,3562.0436479796526,1.0779418110136514,1319.3640063697503,node_30,Succeeded,0,39242,Recreate,Manual,777.3476397035131
pod_11867,default,0.3950468070626134,1.8216403439161506,3441.0874039441837,5865.230263479917,1.6509693836224244,4229.854842296727,node_33,Running,5,37712,Recreate,Manual,166.8544105470101
pod_11868,prod,0.49923026999392905,2.943547789249496,864.6390807624672,2512.7699379557885,3.339527395154717,4218.805496741237,node_9,Failed,1,87252,Recreate,Auto,215.23312605946933
pod_11869,kube-system,1.7251898563339008,1.6129141634086408,1751.0637962163623,6820.380829809221,2.9673836314674187,5160.551206208995,node_29,Succeeded,3,6780,Recreate,Manual,448.7388099135411
pod_11870,kube-system,0.3450881281217769,0.8690742220076388,824.4887556853452,1499.1127385367317,0.22735883409700985,4582.027173294378,node_11,Running,6,64602,Recreate,Manual,933.7592819894244
pod_11871,prod,0.9440721257576554,3.6766834666804344,774.2297975615696,1418.556952465589,2.3115759749105353,1210.0935639143263,node_9,Unknown,3,25588,RollingUpdate,Manual,733.811775938158
pod_11872,prod,1.8115814638529975,3.7078430413491903,1976.5525433195896,5120.785312899557,0.12390998270259423,5161.507952716891,node_43,Succeeded,0,48891,RollingUpdate,Manual,488.09686460627944
pod_11873,default,1.168157500476575,0.8800631690932551,1362.2722336731779,5533.776319155193,2.031549373582981,871.3530954435937,node_45,Running,3,76472,Recreate,Auto,665.1584335974251
pod_11874,dev,1.1605397660460328,1.8635837601156744,2078.750419240876,2030.5484883397694,0.2526397816319843,3166.5150339595057,node_26,Unknown,5,910,RollingUpdate,Auto,184.34367219384117
pod_11875,dev,0.9441791361215464,3.2758913291672855,1814.5064058482492,5899.714824503672,2.3552202595723672,4072.670672096745,node_20,Running,7,33635,Recreate,Auto,667.9245043993959
pod_11876,kube-system,0.9479697290985395,1.3610737251002736,1501.6740637490173,3676.635850637884,0.6883016013545271,4046.7494363669566,node_10,Succeeded,8,36468,RollingUpdate,Auto,938.5088060856344
pod_11877,prod,0.17581009053837993,0.8509988626970546,1186.3435190897035,885.4026342064702,2.811545063503369,5433.52249230086,node_32,Running,7,89393,RollingUpdate,Auto,589.0626401655445
pod_11878,default,1.7076933854420449,3.33867932616565,2914.329000684468,5141.706875150081,1.1080624378369826,2674.597272945557,node_0,Succeeded,1,79325,RollingUpdate,Manual,832.1719989101471
pod_11879,default,1.0478768260710059,1.4976954211303117,140.95306373352747,5280.2236155694645,1.2745525331337797,306.3137528441457,node_5,Running,2,29071,Recreate,Manual,512.3993995761498
pod_11880,dev,1.801070845311152,3.1876499801525484,1733.5604554714134,4428.544699909441,1.1642297341885173,1547.2697506614722,node_12,Unknown,2,98332,RollingUpdate,Manual,378.74480733675773
pod_11881,kube-system,0.38252981124342367,2.3316774492581462,1952.6834497656705,552.9479040499838,0.14929361971498212,646.2897914360228,node_20,Succeeded,0,51061,RollingUpdate,Auto,842.6412410956846
pod_11882,dev,0.20983427306345775,3.2716087754172203,251.55805741743706,2477.9523926774455,3.983852482163366,191.92684735962212,node_45,Succeeded,7,8622,Recreate,Auto,615.2259745692269
pod_11883,dev,1.4499879759682623,0.6654312725115653,470.5383572022222,7519.745332883949,1.9868843692465075,5670.783880047883,node_45,Failed,1,12983,Recreate,Auto,295.05937627402835
pod_11884,kube-system,1.4212869258185237,2.2760141569919923,239.07240093525485,3219.1077014003467,2.1655981879365496,2245.524272442999,node_35,Succeeded,2,28877,RollingUpdate,Auto,541.3914839111422
pod_11885,kube-system,1.579328813208049,1.7697972933748853,1774.2919208721298,2596.4851014732117,2.746220940384614,3564.3644252534095,node_48,Running,4,62933,Recreate,Auto,664.3792282572792
pod_11886,prod,0.4623510513610073,3.370583839109261,133.1875539195734,3929.185512023404,3.3320147166139114,1647.8041561753735,node_24,Pending,1,33201,Recreate,Auto,125.95123861587143
pod_11887,default,0.8048695656764251,2.6449343885522314,1532.91709520462,6798.140016171082,3.872817838244333,5310.311242722979,node_32,Running,1,32343,Recreate,Auto,118.1766571169216
pod_11888,prod,0.6340521630875255,1.0001913779161768,1338.4336274476486,1413.8868717763153,1.803687466983778,4825.186051677861,node_46,Running,4,3733,Recreate,Manual,523.155501700274
pod_11889,default,0.9020001129114974,1.2039463085429603,2810.4227305951676,5610.874990963735,2.0350939680998503,1957.664204996615,node_10,Running,0,68683,Recreate,Auto,130.93703242069
pod_11890,dev,0.2987183386538568,1.1018143685974644,3238.128244533142,4087.1692523109778,1.5647843140233033,4808.08959393533,node_17,Running,6,23654,RollingUpdate,Manual,550.5069332401725
pod_11891,kube-system,1.2311249049344395,1.5930808790713686,2981.303366380307,6197.716474257483,2.5930960640528227,8034.378166706124,node_18,Failed,9,39584,Recreate,Auto,528.5700398073122
pod_11892,default,0.9687654059772771,1.064095833505986,2010.6598618321343,3741.6166648678927,0.31535828239651087,4918.002341399647,node_47,Unknown,2,41176,Recreate,Manual,166.04238598149146
pod_11893,prod,0.7639788032607541,2.606160864751185,3979.120467373985,2003.5749506175937,2.2273628536620125,2928.29337674395,node_21,Running,1,95020,RollingUpdate,Manual,614.3034567060197
pod_11894,dev,0.5104888635234542,2.158216949188283,2994.993533056001,3897.2853714632197,1.0118334144581245,6164.4901512319175,node_13,Unknown,2,13517,RollingUpdate,Manual,61.91260102846441
pod_11895,prod,0.7595207310368258,3.007719590382075,1891.529175276038,1967.4847814364919,2.962840396483052,4943.8853327949655,node_13,Running,7,8608,Recreate,Manual,796.2467465106602
pod_11896,dev,1.0463420670720498,2.8737620662168393,3431.7102297196766,4841.673616185864,0.017360648224672204,5189.628697784396,node_37,Succeeded,1,73222,RollingUpdate,Auto,430.17453171921414
pod_11897,kube-system,1.4975879264078016,2.271460835504569,712.0600040928731,2032.9024463469252,2.896239983253845,5893.629415116648,node_39,Pending,9,81230,RollingUpdate,Manual,684.1238057963382
pod_11898,prod,1.1429813441240326,0.8525332722278203,3153.4635802741823,2144.824499976591,2.209918047363148,1423.6804097273643,node_38,Running,4,27863,RollingUpdate,Manual,711.4266293998235
pod_11899,default,0.5687959694849661,0.6396268743971936,2742.3209809186396,7417.271413369761,2.0676011421141274,2741.6123707687093,node_33,Unknown,8,89831,Recreate,Auto,731.9487440988073
pod_11900,prod,0.24771423209284993,3.6912821182282887,2546.3192174162764,1344.2310065411414,0.3040543014348165,7472.83543747319,node_38,Unknown,8,78414,RollingUpdate,Auto,256.4046951556627
pod_11901,prod,0.42366629094461217,3.8259033003047427,3183.0872022359717,5227.257305743739,3.1537512725067383,3985.161946016052,node_13,Pending,2,18398,RollingUpdate,Auto,116.8265848436597
pod_11902,default,1.4619947757778515,2.3820348945413885,1298.405646284567,2524.7028338653317,1.7124279059893759,5262.147769316107,node_11,Running,4,17766,Recreate,Auto,501.10215835798846
pod_11903,prod,0.7337923950446162,2.8061113441726433,1104.397894541919,2165.1909619198223,3.3847730134068703,1861.7904229533533,node_15,Unknown,2,84150,Recreate,Manual,502.38014384215325
pod_11904,dev,0.8765286869693851,3.311914798054019,3855.6018832134473,3537.7788417952393,1.5767917358878192,3910.978777358955,node_12,Pending,3,8167,RollingUpdate,Manual,897.1183703826014
pod_11905,prod,1.8872913324257505,3.1179278916627857,2879.4868781666173,937.5757781608417,1.151757526788857,580.179077526539,node_30,Running,3,85356,Recreate,Manual,292.29853342302334
pod_11906,dev,0.4977783843578396,3.9780847124477186,2564.430278834827,1288.422435918668,0.46422536822664373,4885.956505455305,node_15,Failed,8,99571,RollingUpdate,Manual,228.8250553272353
pod_11907,prod,0.6941105144435563,0.9179044229359701,1570.3069758194779,1104.2309731402843,0.974957644164534,8108.512641184289,node_20,Unknown,3,40070,RollingUpdate,Manual,540.0682193195597
pod_11908,default,0.19626150767012612,0.6223616028337318,2157.956487958314,4597.281062296093,2.1139098433195027,2967.4978132498136,node_12,Failed,9,867,RollingUpdate,Manual,775.1863953572687
pod_11909,kube-system,0.8697632770832895,3.212773080591675,1754.6902053430313,410.92401100464565,0.46001986897677627,4346.086276429511,node_13,Failed,2,89449,RollingUpdate,Auto,680.2222609159442
pod_11910,dev,1.4934821890965198,1.1447752189925586,1283.3607563861706,5978.878936401176,1.014002144249313,567.1504813753618,node_8,Failed,3,39073,RollingUpdate,Auto,878.3391920766285
pod_11911,dev,1.3416726974219682,2.8147433112950258,3317.933480230355,7361.037553301432,2.772038539973897,235.22109047909998,node_16,Failed,2,40552,Recreate,Manual,794.1081834414518
pod_11912,default,1.7479102804042914,1.7230213005739174,3262.4867184489435,6576.467291453891,0.45504458053110897,5395.2030576094185,node_38,Unknown,9,39258,RollingUpdate,Manual,71.28227213094651
pod_11913,default,0.9446491917401886,2.084729242273613,919.9141069680269,6370.810735323996,1.116306012134861,7135.629185207711,node_0,Pending,1,52880,RollingUpdate,Auto,296.6928240075497
pod_11914,kube-system,1.527933433937724,3.451695664829091,2688.2316186962757,2037.0647871585325,2.28931190775275,5479.800058943213,node_20,Pending,7,94059,Recreate,Auto,301.0293385670844
pod_11915,dev,0.9170655803795161,3.08560578131592,4036.4899489088752,738.6993036833089,3.251920416795819,5619.966913409147,node_49,Succeeded,6,68677,RollingUpdate,Auto,645.7725452685017
pod_11916,dev,0.2693378399393658,3.557528537392844,2819.222197196912,2726.517955681952,1.784136967420415,7637.529981303026,node_18,Unknown,9,30029,RollingUpdate,Manual,245.34174745744596
pod_11917,dev,0.839989778300166,0.9124624229629703,2939.1330770136724,4109.027066352481,0.6901325943567818,5191.216593261982,node_44,Pending,0,1849,RollingUpdate,Auto,256.4956924946212
pod_11918,prod,0.6253953969259737,2.3531735700877583,2181.9810121634855,6435.737610478066,1.629767422367129,2162.672776170136,node_37,Failed,6,53814,Recreate,Auto,37.93972912228427
pod_11919,prod,1.994428819021149,1.2238903508474435,3284.5203934292094,7794.234320390508,3.2695813701720247,7225.967322197321,node_14,Unknown,9,11179,RollingUpdate,Auto,327.72883423176626
pod_11920,prod,0.22109174980517884,2.678700927588249,3320.881559361501,7526.155737065543,2.664897546348119,3161.69396251131,node_40,Pending,5,74051,RollingUpdate,Manual,109.6633671916204
pod_11921,kube-system,1.2990680395384009,1.9513674626009805,2910.838121342732,5146.732557505847,3.9595081212688394,1384.8990609031507,node_5,Pending,5,880,Recreate,Manual,850.3440209900563
pod_11922,prod,1.7025985362260645,2.8791327768062454,1391.8101843280392,1966.8482721083756,2.4701923682407396,3735.597897564172,node_41,Running,1,4590,RollingUpdate,Manual,560.1018606722774
pod_11923,prod,1.7410742816739884,2.405083401119437,924.207477042542,1586.1234309738036,3.2606638962418835,3524.033758701421,node_24,Running,9,21669,RollingUpdate,Auto,18.940759380131734
pod_11924,prod,1.0123150920047292,1.6554989527564261,3187.7658591769837,1897.3191805820231,1.275594877403023,7632.1538515021075,node_12,Pending,0,69493,Recreate,Auto,29.376278381925136
pod_11925,dev,1.699254302898441,1.4206942943467247,1713.791497637648,4286.35084743907,2.7400066149444213,2756.570635559182,node_7,Succeeded,9,10512,Recreate,Manual,116.89629586886564
pod_11926,default,1.7827054563345714,1.7737420290430834,693.5560087574858,7209.3356333588345,3.688181827076214,57.293447329205264,node_4,Succeeded,8,67088,Recreate,Auto,342.5955254051578
pod_11927,default,0.5550537785117441,2.680691165171326,2206.9320881935823,6408.617970925306,3.901828948537862,7004.826944954632,node_14,Running,0,92220,RollingUpdate,Manual,405.85166735954516
pod_11928,dev,0.615850911512243,1.7271109403939728,3441.0328112395,5520.586999331335,1.3795779066959635,7855.025911491111,node_36,Succeeded,7,49803,RollingUpdate,Manual,344.63171339357166
pod_11929,dev,0.4357853018226048,2.114515353371269,3526.364770718698,4954.252404900572,0.2604243564894899,2196.755980521877,node_44,Succeeded,1,16750,RollingUpdate,Auto,273.5494149913433
pod_11930,dev,1.6193548957715236,1.9365786520461565,2382.199910873588,2957.892853223043,0.8013467904454292,2546.465090889559,node_48,Unknown,4,61332,RollingUpdate,Manual,153.91053639909492
pod_11931,dev,0.3447378553070917,2.7968243093562264,1893.3932900684447,4786.812008932965,2.0615818076665797,5267.281455723419,node_0,Failed,5,58361,Recreate,Manual,734.6350514071656
pod_11932,prod,0.6692316773078855,3.9807715240193646,1324.0887730798597,5042.834129818109,3.8524528559553786,631.1210851642309,node_15,Unknown,1,7566,RollingUpdate,Auto,616.3010147903843
pod_11933,prod,1.965931757999865,0.7540419634490592,2888.0889125141643,1038.5636728823165,3.7841643290916704,2370.7074493792143,node_16,Unknown,4,96897,Recreate,Auto,180.29995774840856
pod_11934,dev,1.5648889614299881,3.507566528698564,3185.0597638053023,572.1048605080275,2.9973797490830245,2881.47616490783,node_30,Failed,8,68193,RollingUpdate,Manual,375.95782738748164
pod_11935,kube-system,1.4939839721579844,3.4310384733730084,4036.9737454299975,585.6135515233494,1.8803230407566152,2375.6486089103028,node_27,Unknown,6,4829,RollingUpdate,Auto,233.04979320408557
pod_11936,default,0.6199917415514286,2.5925161930233624,2633.622209673756,2793.351832295723,1.4239831233571225,5510.157784420176,node_1,Succeeded,1,88301,Recreate,Manual,805.0355253256946
pod_11937,dev,1.902452894363417,3.878924696630074,2356.8890199492234,7530.609999786806,1.7000635664858246,7801.213087554496,node_39,Running,2,93111,RollingUpdate,Manual,897.2598454484422
pod_11938,prod,0.8994071074183749,3.832583556742002,4067.5403476655156,6501.287545828356,0.05299310840514293,6098.496584182123,node_19,Unknown,6,79401,RollingUpdate,Manual,868.6915469991752
pod_11939,prod,1.7173177467142637,3.615710874451161,369.2407652300743,6744.931137444583,3.994193247821985,4928.81988121344,node_20,Succeeded,1,13287,RollingUpdate,Manual,782.2813170449015
pod_11940,default,0.9728945253269198,2.7237608199037657,4021.142034668122,5227.737275172865,3.890164485357072,2817.668153266248,node_14,Unknown,2,28369,Recreate,Manual,51.83474230027652
pod_11941,kube-system,1.9826681616834065,3.9069057153837243,1146.7749470893632,3849.3892179784816,0.31478543573423057,3948.693227793291,node_18,Unknown,1,90614,RollingUpdate,Auto,435.1411710014914
pod_11942,default,0.8401349163519586,1.8212526520268661,3922.4465962711784,8087.42418175669,1.6949900662784394,3122.1758312739466,node_18,Failed,2,61536,RollingUpdate,Auto,717.7337584949017
pod_11943,prod,1.8828934283449033,0.9187183232510905,887.067640869243,6304.125209226231,2.3295854481056555,1264.5929881782458,node_24,Pending,7,2492,RollingUpdate,Auto,70.25846537254287
pod_11944,prod,1.056714349113438,3.5361353504855346,2805.946655261785,2686.268011592915,0.4485335843297218,4418.497319763356,node_43,Failed,6,90190,Recreate,Manual,566.3346993079775
pod_11945,kube-system,1.0650861505806002,2.4876269372594653,1005.2680486489343,4866.98590815644,3.0699593044950597,1640.7596365689142,node_47,Running,9,45117,RollingUpdate,Manual,757.5356372162449
pod_11946,kube-system,1.1779991052108596,0.7576896172676701,1277.6208028593937,6567.661384842931,0.16309576211487986,2883.2953681136196,node_0,Unknown,8,27821,Recreate,Auto,358.017469249112
pod_11947,kube-system,0.5568283634397182,0.9036985213865962,216.754127913497,4941.474294899948,0.5788185290627967,2002.8175444963017,node_7,Pending,4,88916,Recreate,Manual,871.2180076494302
pod_11948,prod,0.1419569977859375,0.976493832968949,272.2680745940886,6909.529612180798,2.837918654059556,2990.9486325280186,node_19,Succeeded,4,53848,Recreate,Manual,805.5936422139647
pod_11949,default,1.2970724048152318,2.0369748957358365,3423.290450642892,3460.9787810771877,0.817723251344654,7092.198881997974,node_43,Pending,8,64821,RollingUpdate,Manual,733.1899098594951
pod_11950,prod,1.8530953820344955,1.3151532689293997,442.86818058489945,1467.6200066924537,1.2262140503896202,3257.2367213488815,node_45,Unknown,5,98182,Recreate,Auto,498.36091747301003
pod_11951,dev,0.8991434946860165,3.7849502494531517,2352.6800377273917,8144.726528387032,2.0594380521463567,1840.3399462704465,node_24,Unknown,5,32617,Recreate,Auto,846.0260675121003
pod_11952,dev,0.14743691940126824,1.1793782593121516,1734.2772717100606,6197.2000925650445,3.099353869073079,1458.2980115962273,node_6,Running,2,4550,Recreate,Auto,104.90594987958669
pod_11953,prod,1.568455668864802,3.2065997486748947,2311.9899832119936,7374.5581899344525,1.953888520480823,7627.7156827477775,node_38,Succeeded,9,32630,Recreate,Manual,119.8520603962837
pod_11954,kube-system,1.2889007685140312,1.027201041983287,3111.9677198411973,6063.603172773503,1.9317691459050033,4640.5685923569745,node_19,Succeeded,6,94710,Recreate,Manual,278.81118687883475
pod_11955,kube-system,1.187330876047734,3.013091224245324,1977.9755442848361,1721.4798394796571,1.775282401506764,6834.846451322648,node_18,Pending,8,99965,RollingUpdate,Manual,966.8051294222807
pod_11956,kube-system,1.0651110389584433,1.8381612176981121,959.488874456689,8159.743888638106,1.0712002850097448,1041.4675783109797,node_6,Unknown,9,30155,RollingUpdate,Auto,339.6880932969696
pod_11957,dev,0.8456003608119573,2.7179711062919427,2454.036214090768,626.5587788589304,3.0622809482850397,4800.947887861929,node_1,Unknown,4,80708,RollingUpdate,Auto,556.6461254056621
pod_11958,dev,1.559399085937063,1.8088016884313527,3547.4298442066793,4749.527186609316,2.271171562665186,4525.093025979378,node_26,Unknown,3,58768,Recreate,Auto,331.73651183731835
pod_11959,dev,0.1835717464251857,2.7766946796515404,3833.255356977741,7728.744264032887,0.6925063662811111,1708.888808069033,node_30,Succeeded,4,80598,Recreate,Auto,298.5820701181521
pod_11960,dev,1.8039534044161285,1.7398734465184458,3397.2781462867474,501.9911665932693,3.637988670320383,3071.3122722689222,node_2,Pending,8,58562,RollingUpdate,Manual,0.8456067481732443
pod_11961,default,1.0574540718163357,3.7329865461689695,780.4982264506166,7545.676141019525,1.3943151013647164,6480.091029512142,node_37,Unknown,1,68774,Recreate,Manual,847.2253145373636
pod_11962,prod,0.7589011423901005,2.4361769316041246,4006.0706721937004,2239.6836701733155,2.8661830307274747,3174.788657911241,node_26,Pending,4,1976,Recreate,Manual,497.9406488740216
pod_11963,kube-system,1.0246717731011687,2.5821494165763177,2093.7872353283055,566.1116782699855,1.2537345288519477,877.5639306833164,node_45,Unknown,4,46729,Recreate,Auto,978.7006303191587
pod_11964,dev,1.950691607047361,1.7838100260693,1147.3739576250314,4518.881216123705,3.7692730594276718,5964.398096940171,node_42,Succeeded,0,79433,RollingUpdate,Manual,700.2818666165383
pod_11965,kube-system,0.8799317925819343,2.9033747703436705,1697.8999347932574,2977.6967819476768,0.092983629419229,6015.673942760988,node_45,Succeeded,7,12370,Recreate,Auto,194.67543509328289
pod_11966,dev,0.8574515173896526,0.5127532086827825,286.1984871672546,6071.727027992554,0.9088952209742867,3186.3011349091566,node_30,Running,8,16246,Recreate,Manual,734.1197369833728
pod_11967,default,1.9652741604105266,2.9004206238102066,1745.7251111580592,6967.137655236337,2.6748870911842286,2123.5283489976246,node_31,Unknown,5,97044,Recreate,Manual,185.21232608618288
pod_11968,prod,0.5695990640190112,0.7312127373264443,790.0768801061489,2456.5060716702073,0.13809713463517115,3005.718616193116,node_33,Unknown,2,37943,Recreate,Auto,873.9181194147601
pod_11969,dev,0.9448261863175667,1.4515568597511905,2830.3947355852215,6350.831327660216,2.5282329168117585,7092.20468528293,node_25,Unknown,6,39954,Recreate,Auto,333.90025832061065
pod_11970,kube-system,1.4722801127575988,2.142520069033447,3509.8135486397564,4985.420431980726,2.670674569985416,3000.0623819880784,node_28,Unknown,5,98261,RollingUpdate,Auto,755.1756923167226
pod_11971,prod,1.044856395511843,3.3880280300000547,382.58774319723454,4656.732049483921,3.134081676936255,5548.566431676547,node_46,Succeeded,8,54456,Recreate,Manual,282.2456806488156
pod_11972,prod,1.537850118015123,2.3434831899766664,2444.368044740806,5706.8981004089765,0.5141222805503602,5598.755720652888,node_31,Unknown,3,71311,Recreate,Manual,602.4450996319696
pod_11973,dev,0.8767211778052787,0.7023723007129781,3083.633799496944,4336.14324926525,1.9436110084511729,14.156165040342785,node_45,Pending,8,58081,Recreate,Auto,331.1509364565639
pod_11974,default,0.30388156895974683,2.445564710792417,2718.74989608114,5659.046541414086,1.1868186910343614,598.3390155359584,node_41,Unknown,9,90446,Recreate,Auto,493.114398876317
pod_11975,default,1.0483372633404726,2.0654913649130138,1889.3040134159744,3248.360530327064,3.096869204011007,1908.2210489151203,node_35,Failed,0,32999,Recreate,Auto,205.85054756959275
